PMID,Author,Affiliation
12050377,"Ludert, Juan Ernesto","Centro de Microbiologia. Centro de Biofísica y Bioquímica, Instituto Venezolano de Investigaciones Científicas (IVIC), Caracas 1020-A, Venezuela. jeludert@ivic.ve"
12050377,"Ruiz, Marie Christine",-
12050377,"Hidalgo, Carlos",-
12050377,"Liprandi, Ferdinando",-
12484421,"Zidan, M","Department of Functional and Applied Anatomy, Hannover Medical School, Hannover, Germany."
12484421,"Pabst, R",-
11986209,"Dahlke, Marc H","Klinik für Viszeral- und Transplantationschirurgie, Medizinische Hochschule Hannover, Hannover, Germany."
11986209,"Lauth, Oliver S",-
11986209,"Jäger, Mark D",-
11986209,"Roeseler, Till",-
11986209,"Timrott, Kai",-
11986209,"Jackobs, Stefan",-
11986209,"Neipp, Michael",-
11986209,"Wonigeit, Kurt",-
11986209,"Schlitt, Hans J",-
12384528,"Lee, Sangkyou","Department of Surgical Oncology, The University of Texas M. D. Anderson Cancer Center, Houston 77030, USA."
12384528,"Yang, Wentao",-
12384528,"Lan, Keng-Hsueh",-
12384528,"Sellappan, Shankar",-
12384528,"Klos, Kristine",-
12384528,"Hortobagyi, Gabriel",-
12384528,"Hung, Mien-Chie",-
12384528,"Yu, Dihua",-
12122001,"Colmenares, María","Centro de Investigaciones Biológicas, Consejo Superior de Investigaciones Cientificas, Velázquez 144, 28006 Madrid, Spain."
12122001,"Puig-Kröger, Amaya",-
12122001,"Pello, Oscar Muñiz",-
12122001,"Corbí, Angel L",-
12122001,"Rivas, Luis",-
12118729,"Nacheva, G","Institute of Molecular Biology, Bulgarian Academy of Sciences, Sofia."
12118729,"Boyanova, M",-
12118729,"Todorova, K",-
12118729,"Kyurkchiev, S",-
12118729,"Ivanov, I",-
11886417,"Gosbell, Andrew D","Department of Surgery, Monash University, Clayton, Victoria, Australia. Andrew.Gosbell@med.monash.edu.au"
11886417,"Favilla, Ian",-
11886417,"Jablonski, Paula",-
12029142,"Vanlandschoot, Peter","Center for Vaccinology, Department of Clinical Biology, Microbiology and Immunology, Ghent University Hospital, De Pintelaan 185, 9000 Ghent, Belgium1."
12029142,"Van Houtte, Freya","Center for Vaccinology, Department of Clinical Biology, Microbiology and Immunology, Ghent University Hospital, De Pintelaan 185, 9000 Ghent, Belgium1."
12029142,"Roobrouck, Annelies","Center for Vaccinology, Department of Clinical Biology, Microbiology and Immunology, Ghent University Hospital, De Pintelaan 185, 9000 Ghent, Belgium1."
12029142,"Farhoudi, Ali","Center for Vaccinology, Department of Clinical Biology, Microbiology and Immunology, Ghent University Hospital, De Pintelaan 185, 9000 Ghent, Belgium1."
12029142,"Leroux-Roels, Geert","Center for Vaccinology, Department of Clinical Biology, Microbiology and Immunology, Ghent University Hospital, De Pintelaan 185, 9000 Ghent, Belgium1."
11965027,"Guo, Lei","Department of Experimental Surgery and Bioengineering, National Children's Medical Research Center, Tokyo, Japan."
11965027,"Li, Xiao-Kang",-
11965027,"Funeshima, Naoko",-
11965027,"Fujino, Masayuki",-
11965027,"Nagata, Yuhko",-
11965027,"Kimura, Hiromitsu",-
11965027,"Amemiya, Hiroshi",-
11965027,"Enosawa, Shin",-
11965027,"Tsuji, Takashi",-
11965027,"Harihara, Yasushi",-
11965027,"Makuuchi, Masatoshi",-
11965027,"Suzuki, Seiichi",-
11856305,"de Lauzon, Solange","Laboratoire de Chimie et Biochimie Pharmacologiques et Toxicologiques, UMR 8601 CNRS, Université René Descartes, Paris, France."
11856305,"Mansuy, Daniel",-
11856305,"Mahy, Jean-Pierre",-
11958461,"Dell'Orco, M","Dipartimento di Protezione delle Piante, Università degli Studi and Centro di Studio del CNR sui Virus e le Virosi delle Colture Mediterranee, Bari, Italy."
11958461,"Saldarelli, P",-
11958461,"Minafra, A",-
11958461,"Boscia, D",-
11958461,"Gallitelli, D",-
11935303,"Bonnekoh, B","Department of Dermatology and Venereology, Otto-von-Guericke-University, Leipziger Strasse 44, 39120 Magdeburg, Germany. bernd.bonnekoh@medizin.uni-magdeburg.de"
11935303,"Schulz, M",-
11935303,"Franke, I",-
11935303,"Gollnick, H",-
12183839,"Hidalgo, Andrés","Centro de Investigaciones Biológicas, Department of Immunology, Velázquez 144, 28006 Madrid, Spain."
12183839,"Robledo, Mar M",-
12183839,"Teixidó, Joaquin",-
11813200,"Balogh, Péter","Department of Anatomy, Medical College of Virginia, Virginia Commonwealth University, Richmond, Virginia 23298, USA. pbalogh@hsc.vcu.edu"
11813200,"Tew, John G",-
11813200,"Szakal, Andras K",-
12381363,"Waris, Matti E","Laboratory of Biophysics, Institute of Biomedicine, Turku University Central Hospital, University of Turku, P.O. Box 123, FIN-20521, 20520 Turku, Finland. matti.waris@utu.fi"
12381363,"Meltola, Niko J",-
12381363,"Soini, Juhani T",-
12381363,"Soini, Erkki",-
12381363,"Peltola, Olli J",-
12381363,"Hänninen, Pekka E",-
12209634,"Laman, Jon D","Department of Immunology, Erasmus MC, Rotterdam, The Netherlands. Laman@immu.fgg.eur.nl"
12209634,"'t Hart, Bert A",-
12209634,"Brok, Herbert",-
12209634,"Meurs, Marjan van",-
12209634,"Schellekens, Marc M",-
12209634,"Kasran, Ahmad",-
12209634,"Boon, Louis",-
12209634,"Bauer, Jan",-
12209634,"Boer, Mark de",-
12209634,"Ceuppens, Jan",-
12389646,"Brosh, Naama","Department of Immunology, The Weizmann Institute of Science, Rehovot, Israel."
12389646,"Zinger, Heidy",-
12389646,"Mozes, Edna",-
12115415,"Fong, Robin B","Department of Bioengineering, University of Washington, Seattle 98195, USA."
12115415,"Ding, Zhongli",-
12115415,"Hoffman, Allan S",-
12115415,"Stayton, Patrick S",-
12352875,"Drage, Martin","Department of Pathology, University of Cambridge, United Kingdom."
12352875,"Zaccone, Paola",-
12352875,"Phillips, Jenny M",-
12352875,"Nicoletti, Ferdinando",-
12352875,"Dawson, Janet",-
12352875,"Andrew Bradley, J",-
12352875,"Cooke, Anne",-
12072838,"Spano, Liliana Cruz","Departamento de Patologia e Núcleo de Doen as Infecciosas. CBM-UFES. Vitória, ES, Brazil. lspano.vix@terra.com.br"
12072838,"Lima Pereira, Fausto Edmundo",-
12072838,"Gomes da Silva Basso, Nádia",-
12072838,"Mercon-de-Vargas, Paulo Roberto",-
12193277,"Hamer, Karien M","Swammerdam Institute for Life Sciences, BioCentrum Amsterdam, University of Amsterdam, 1018 TV Amsterdam, The Netherlands."
12193277,"Sewalt, Richard G A B",-
12193277,"den Blaauwen, Jan L",-
12193277,"Hendrix, Thijs",-
12193277,"Satijn, David P E",-
12193277,"Otte, Arie P",-
12224583,"Saravia, Nancy Gore","Centro Internacional de Entrenamiento e Investigaciones Médicas, Cali, Colombia. saravia@cideim.org.co"
12224583,"Weigle, Kristen",-
12224583,"Navas, Claudia",-
12224583,"Segura, Iris",-
12224583,"Valderrama, Liliana",-
12224583,"Valencia, Anais Zully",-
12224583,"Escorcia, Blanca",-
12224583,"McMahon-Pratt, Diane",-
12177206,"Bareyre, Florence M","Brain Research Institute, Department of Biology, University of Zürich, ETH Zürich, 8057 Zürich, Switzerland. florence.bareyre@access.unizh.ch"
12177206,"Haudenschild, Brigitte",-
12177206,"Schwab, Martin E",-
11879185,"Balyasnikova, Irina V","Department of Anesthesiology, University of Illinois at Chicago, 1819 W. Polk St. (M/C 519), Chicago, IL 60612, U.S.A."
11879185,"Karran, Eric H",-
11879185,"Albrecht, Ronald F 2nd",-
11879185,"Danilov, Sergei M",-
12030432,"Weiland, Emilie","Federal Research Centre for Virus Diseases of Animals, Tübingen, Germany. E.Weiland@tue.bfav.de"
12030432,"Weiland, Frank",-
12209965,"Solbach, Christine","Department of Gynecology and Obstetrics, Johann Wolfgang Goethe University, School of Medicine, Frankfurt am Main, Germany. Solbach@em.uni-frankfurt.de"
12209965,"Roller, Marc",-
12209965,"Ahr, Andre",-
12209965,"Loibl, Sibylle",-
12209965,"Nicoletti, Maria",-
12209965,"Stegmueller, Manfred",-
12209965,"Kreysch, Hans-Georg",-
12209965,"Knecht, Rainald",-
12209965,"Kaufmann, Manfred",-
12865630,"Deshpande, C G","Department of Pathology, Northwestern University Medical School, Chicago, IL, USA."
12865630,"Shah, R N",-
12865630,"Yeldandi, A",-
12865630,"Papreddy, K",-
12865630,"Badve, S",-
12393588,"Nurden, Paquita","Centre National de la Recherche Scientifique (CNRS), Hôpital Cardiologique, Pessac, France. paquita.nurden@cnrshl.u-bordeaux2.fr"
12393588,"Poujol, Christel",-
12393588,"Winckler, Joelle",-
12393588,"Combrié, Robert",-
12393588,"Pousseau, Nathalie",-
12393588,"Conley, Pamela B",-
12393588,"Levy-Toledano, Sylviane",-
12393588,"Habib, Aida",-
12393588,"Nurden, Alan T",-
12102183,"Lauer, L","Max Planck Institute for Polymer Research, Mainz, Germany."
12102183,"Vogt, A",-
12102183,"Yeung, C K",-
12102183,"Knoll, W",-
12102183,"Offenhäusser, A",-
11857299,"Numahata, Kenji","Department of Urology, Tohoku University, School of Medicine, Sendai, Japan."
11857299,"Satoh, Makoto",-
11857299,"Handa, Kazuko",-
11857299,"Saito, Seiichi",-
11857299,"Ohyama, Chikara",-
11857299,"Ito, Akihiro",-
11857299,"Takahashi, Toshiko",-
11857299,"Hoshi, Senji",-
11857299,"Orikasa, Seiichi",-
11857299,"Hakomori, Sen-itiroh",-
12467481,"Bowering, Leigh C","The Advanced Centre for Biochemical Engineering, Department of Biochemical Engineering, University College London, Torrington Place, London WC1E 7JE, UK."
12467481,"Bracewell, Daniel G",-
12467481,"Kesharvarz-Moore, Eli",-
12467481,"Hoare, Mike",-
12467481,"Weir, A Neil C",-
11999339,"Menge, Til","Clinical Research Unit for Rheumatology, Albert-Ludwigs-University Medical Center, Freiburg, Germany."
11999339,"Rzepka, Rita",-
11999339,"Melchers, Inga",-
12573111,"Gu, Fang","School of Dentistry and Dental Research Institute, University of California, Los Angeles, CA 90095, USA."
12573111,"Ma, Xiaoyuan",-
12573111,"Lux, Renate",-
12573111,"Shi, Wenyuan",-
12399234,"Sullivan, Deborah E","Department of Pathology and Laboratory Medicine, Tulane University Health Sciences Center, 1430 Tulane Avenue, New Orleans, LA 70112, USA. dsulliva@tulane.edu"
12399234,"Mondelli, Mario U",-
12399234,"Curiel, David T",-
12399234,"Krasnykh, Viktor",-
12399234,"Mikheeva, Gallina",-
12399234,"Gaglio, Paul",-
12399234,"Morris, Cindy B",-
12399234,"Dash, Srikanta",-
12399234,"Gerber, Michael A",-
11854247,"Langer, Rebecca C","World Health Organization Collaborating Center for Tropical Diseases and Department of Pathology, University of Texas Medical Branch, Galveston, Texas 77555, USA."
11854247,"Li, Fengwu",-
11854247,"Popov, Vsevolod",-
11854247,"Kurosky, Alexander",-
11854247,"Vinetz, Joseph M",-
12769265,"Wakayama, Yoshihiro","Department of Neurology, Showa University Fujigaoka Hospital, 1-30 Fujigaoka, Aoba-Ku, Yokohama 227-8501, Japan."
12769265,"Jimi, Takahiro",-
12769265,"Inoue, Masahiko",-
12769265,"Kojima, Hiroko",-
12769265,"Shibuya, Seiji",-
12769265,"Murahashi, Makoto",-
12769265,"Hara, Hajime",-
12769265,"Oniki, Hiroaki",-
12437118,"Buhling, Frank","Institute of Immunology, Otto-von-Guericke University Magdeburg, Germany."
12437118,"Kellner, Udo",-
12437118,"Guenther, Dagmar",-
12437118,"Kahl, Stefan",-
12437118,"Brömme, Dieter",-
12437118,"Weber, Ekkehard",-
12437118,"Malfertheiner, Peter",-
12437118,"Wex, Thomas",-
11935213,"Fujimoto-Ouchi, Kaori","Oncology, Nippon Roche Research Center, 200 Kajiwara, Kamakura, Kanagawa 247-8530, Japan. kaori.ohuchi@roche.com"
11935213,"Sekiguchi, Fumiko",-
11935213,"Tanaka, Yutaka",-
12449762,"Weller, Gregory E R","Department of Bioengineering, McGowan Institute for Regenerative Medicine, University of Pittsburgh, Pittsburgh, PA, USA."
12449762,"Villanueva, Flordeliza S",-
12449762,"Klibanov, Alexander L",-
12449762,"Wagner, William R",-
12102717,"Melzer, Helen","Division of Specific Prophylaxis and Tropical Medicine, Department of Pathophysiology, Vienna, Austria."
12102717,"Fortugno, Paola",-
12102717,"Mansouri, Erfan",-
12102717,"Felici, Franco",-
12102717,"Marinets, Alexandra",-
12102717,"Wiedermann, Gerhard",-
12102717,"Kollaritsch, Herwig",-
12102717,"Von Specht, Bernd-Ulrich",-
12102717,"Duchêne, Michael",-
12945730,"Kiyofuji, Masa-aki","Department of Surgical Pathology, Kumamoto University School of Medicine, 1-1-1 Honjo, Kumamoto 860-8556, Japan."
12945730,"Iyama, Ken-ichi",-
12945730,"Kitaoka, Mitsuhiko",-
12945730,"Sado, Yoshikazu",-
12945730,"Ninomiya, Yoshifumi",-
12945730,"Ueda, Shou-ichi",-
11952405,"Hazell, Linda J","The Heart Research Institute, University of Wollongong, NSW, Australia."
11952405,"Fu, HongJie",-
11952405,"Dean, Roger T",-
11952405,"Stocker, Roland",-
11952405,"Truscott, Roger J W",-
12352879,"Gock, Hilton",-
12352879,"Murray-Segal, Lisa",-
12352879,"Salvaris, Evelyn",-
12352879,"Cowan, Peter J",-
12352879,"D'Apice, Anthony J F",-
12083318,"Rudloff, Silvia","Justus Liebig University, Institute of Nutritional Sciences, Giessen, Germany. silvia.rudloff@ernaehrung.uni-giessen.de"
12083318,"Stefan, Christina",-
12083318,"Pohlentz, Gottfried",-
12083318,"Kunz, Clemens",-
12392954,"Halámek, Jan","Department of Analytical Biochemistry, Institute of Molecular Physiology and Biochemistry, University of Potsdam, Karl-Liebknecht-Street 24-25, 14476 Golm, Germany."
12392954,"Makower, Alexander",-
12392954,"Skládal, Petr",-
12392954,"Scheller, Frieder W",-
11948474,"Olson, Karen A","Center for Biochemical and Biophysical Sciences and Medicine and Department of Pathology, Harvard Medical School, Boston, MA 02139, USA."
11948474,"Byers, H Randolph",-
11948474,"Key, Marc E",-
11948474,"Fett, James W",-
11879138,"Krzystolik, Magdalena G","Retina Service, Massachusetts Eye and Ear Infirmary, 243 Charles St, Boston, MA 02114, USA. jwmiller@meei.harvard.edu"
11879138,"Afshari, Mehran A",-
11879138,"Adamis, Anthony P",-
11879138,"Gaudreault, Jacques",-
11879138,"Gragoudas, Evangelos S",-
11879138,"Michaud, Norman A",-
11879138,"Li, Wenjun",-
11879138,"Connolly, Edward",-
11879138,"O'Neill, Charles A",-
11879138,"Miller, Joan W",-
12393572,"Manches, Olivier","Department of Research and Development, EFS Rhône-Alpes, and Research Group on Lymphoma, Albert Bonniot Institute, La Tronche, France."
12393572,"Lui, Gabrielle",-
12393572,"Chaperot, Laurence",-
12393572,"Gressin, Rémy",-
12393572,"Molens, Jean-Paul",-
12393572,"Jacob, Marie-Christine",-
12393572,"Sotto, Jean-Jacques",-
12393572,"Leroux, Dominique",-
12393572,"Bensa, Jean-Claude",-
12393572,"Plumas, Joël",-
12165434,"Gillis, Els H","National Diagnostic Centre, National University of Ireland, Galway, Ireland."
12165434,"Gosling, James P",-
12165434,"Sreenan, Joseph M",-
12165434,"Kane, Marian",-
11907796,"Gemmel, C","Department of Internal Medicine V, University of Heidelberg, Heidelberg, Germany."
11907796,"Cremer, F W",-
11907796,"Weis, M",-
11907796,"Witzens, M",-
11907796,"Moldenhauer, G",-
11907796,"Koniczek, K-H",-
11907796,"Imbach, U",-
11907796,"Ho, A D",-
11907796,"Moos, M",-
11907796,"Goldschmidt, H",-
12451274,"Kellersmann, Richard","Department of Surgery, University of Würzburg, Würzburg, Germany."
12451274,"Lazarovits, Andrew",-
12451274,"Grant, David",-
12451274,"Garcia, Bertha",-
12451274,"Chan, Bosco",-
12451274,"Kellersmann, Anne",-
12451274,"Wang, Hao",-
12451274,"Jevnikar, Anthony",-
12451274,"Wagner, Norbert",-
12451274,"Müller, Werner",-
12451274,"Ulrichs, Karin",-
12451274,"Thiede, Arnulf",-
12451274,"Zhong, Robert",-
12147498,"Wiens, Gregory D","Department of Molecular Microbiology and Immunology, Oregon Health and Science University, Portland, Oregon 97201, USA. wiensg@ohsu.edu"
12147498,"Pascho, Ron",-
12147498,"Winton, James R",-
12144132,"Gregorini, A","Institute of Biology and Genetics, University of Ancona, Italy. a.gregorini@popcsi.unian.it"
12144132,"Cinti, C",-
12144132,"Pigliapoco, F",-
12144132,"Deaglio, S",-
12144132,"Ferrero, E",-
12144132,"Papa, S",-
12144132,"Palma, F",-
11922618,"Tang, Hua","Department of Cell Differentiation, Institute of Molecular Embryology and Genetics, Kumamoto University, 2-2-1 Honjo, Kumamoto 860-0811, Japan."
11922618,"Zhang, Xiu-Qin",-
11922618,"Naruse, Takeshi",-
11922618,"Ohbo, Kazuyuki",-
11922618,"Suda, Toshio",-
12036454,"Naruse, Ichiro","Pharmacology Division, National Cancer Center Research Institute, Chuo-ku, Tokyo 104-0045."
12036454,"Fukumoto, Hisao",-
12036454,"Saijo, Nagahiro",-
12036454,"Nishio, Kazuto",-
12131037,"Qian, Ying","Schepens Eye Research Institute, Department of Ophthalmology, Harvard Medical School, 20 Staniford Street, Boston, MA 02114, U.S.A."
12131037,"Dana, M Reza",-
11862588,"Calmus, Yvon","Hôpital Cochin, Service de Transplantation Hépatique, Paris, France. yvon.calmus@cch.ap-hop-paris.fr"
11862588,"Scheele, Johannes R",-
11862588,"Gonzalez-Pinto, Ignacio",-
11862588,"Jaurrieta, Eduardo J",-
11862588,"Klar, Ernst",-
11862588,"Pageaux, Georges P",-
11862588,"Scudamore, Charles H",-
11862588,"Cuervas-Mons, Valentin",-
11862588,"Metselaar, Herold J",-
11862588,"Prestele, Hans",-
11862588,"Girault, Daniele",-
11841512,"Kim, You Chan","Department of Dermatology, Dankook University College of Medicine, Cheonan, Korea. kyccc@anseo.dankook.ac.kr"
11841512,"Mehregan, David A",-
11841512,"Bang, Dongsik",-
12186887,"Gorny, Miroslaw K","Department of Pathology, New York University School of Medicine, New York, NY 10016, USA."
12186887,"Williams, Constance",-
12186887,"Volsky, Barbara",-
12186887,"Revesz, Kathy",-
12186887,"Cohen, Sandra",-
12186887,"Polonis, Victoria R",-
12186887,"Honnen, William J",-
12186887,"Kayman, Samuel C",-
12186887,"Krachmarov, Chavdar",-
12186887,"Pinter, Abraham",-
12186887,"Zolla-Pazner, Susan",-
11877752,"Johnson, Timothy K","Department of Radiation Oncology, University of Colorado Health Sciences Center, Denver, Colorado 80010-0510, USA."
11877752,"Cole, William",-
11877752,"Quaife, Robert A",-
11877752,"Lear, James L",-
11877752,"Ceriani, Roberto L",-
11877752,"Jones, Roy B",-
11877752,"Cagnoni, Pablo J",-
11854497,"McIntosh, Deirdre P","Department of Pathology, Harvard Medical School, Beth Israel Hospital, Boston, MA 02215, USA."
11854497,"Tan, Xiang-Yang",-
11854497,"Oh, Phil",-
11854497,"Schnitzer, Jan E",-
12747758,"Liu, Zhanqi","Ludwig Institute for Cancer Research, Melbourne Tumour Biology Branch, Austin and Repatriation Medical Centre, Heidelberg, Victoria, 3084, Australia."
12747758,"Lee, Fook-Thean",-
12747758,"Hanai, Nobuo",-
12747758,"Smyth, Fiona E",-
12747758,"Burgess, Antony W",-
12747758,"Old, Lloyd J",-
12747758,"Scott, Andrew M",-
11724802,"Verhamme, Ingrid M","Department of Pathology, Vanderbilt University School of Medicine, Medical Center North, Nashville, TN 37232, USA."
